Userid,User_os,90days_purchase_time,90days_per_purchase_price,90days_purchase_amount,90days_coupon_time,90days_coupon_ratio,Last_purchase_day,group,is_add
22366,iOS,5,70,350,0,0.0,17,实验组2,0
22367,Android,3,525,1575,0,0.0,77,实验组2,0
22368,iOS,3,135,405,2,0.666666667,9,实验组2,0
22369,iOS,2,176,352,0,0.0,15,实验组2,0
22370,Android,6,81,486,4,0.666666667,80,实验组2,1
22371,Android,1,65,65,0,0.0,73,实验组2,1
22372,Android,4,145,580,3,0.75,37,实验组2,1
22373,Android,6,177,1062,2,0.333333333,22,实验组2,0
22374,Android,4,283,1132,4,1.0,82,实验组2,1
22375,Android,14,177,2478,8,0.571428571,18,实验组2,0
22376,Android,2,131,262,1,0.5,77,实验组2,0
22377,iOS,5,81,405,3,0.6,4,实验组2,1
22378,Android,3,247,741,2,0.666666667,71,实验组2,1
22379,iOS,6,256,1536,3,0.5,23,实验组2,0
22380,Android,3,141,423,1,0.333333333,53,实验组2,0
22381,Android,2,105,210,2,1.0,10,实验组2,1
22382,iOS,7,167,1169,0,0.0,61,实验组2,0
22383,Android,2,120,240,0,0.0,27,实验组2,0
22384,Android,1,218,218,0,0.0,58,实验组2,0
22385,iOS,2,209,418,0,0.0,7,实验组2,0
22386,Android,4,156,624,3,0.75,32,实验组2,1
22387,Android,7,114,798,4,0.571428571,90,实验组2,0
22388,Android,3,258,774,2,0.666666667,40,实验组2,1
22389,iOS,7,227,1589,0,0.0,49,实验组2,0
22390,Android,1,194,194,0,0.0,66,实验组2,0
22391,Android,2,50,100,0,0.0,41,实验组2,0
22392,Android,2,141,282,2,1.0,49,实验组2,1
22393,Android,3,184,552,2,0.666666667,13,实验组2,1
22394,iOS,3,104,312,3,1.0,39,实验组2,1
22395,iOS,4,158,632,4,1.0,77,实验组2,1
22396,Android,2,166,332,0,0.0,49,实验组2,1
22397,Android,3,140,420,1,0.333333333,38,实验组2,1
22398,iOS,3,134,402,0,0.0,24,实验组2,0
22399,iOS,1,142,142,0,0.0,16,实验组2,0
22400,Android,3,240,720,2,0.666666667,3,实验组2,1
22401,iOS,2,147,294,1,0.5,69,实验组2,0
22402,Android,2,184,368,1,0.5,70,实验组2,0
22403,iOS,3,79,237,2,0.666666667,82,实验组2,1
22404,iOS,3,166,498,1,0.333333333,77,实验组2,0
22405,iOS,2,134,268,1,0.5,81,实验组2,0
22406,iOS,7,131,917,0,0.0,71,实验组2,1
22407,Android,1,136,136,0,0.0,22,实验组2,0
22408,iOS,2,213,426,2,1.0,74,实验组2,1
22409,iOS,19,49,931,8,0.421052632,34,实验组2,0
22410,Android,1,62,62,0,0.0,73,实验组2,0
22411,iOS,1,170,170,0,0.0,12,实验组2,1
22412,iOS,5,111,555,2,0.4,47,实验组2,0
22413,Android,1,82,82,0,0.0,88,实验组2,1
22414,iOS,2,120,240,1,0.5,49,实验组2,0
22415,Android,12,96,1152,4,0.333333333,63,实验组2,0
22416,Android,1,139,139,0,0.0,85,实验组2,0
22417,Android,1,140,140,0,0.0,62,实验组2,0
22418,Android,1,220,220,0,0.0,11,实验组2,0
22419,iOS,5,141,705,3,0.6,26,实验组2,1
22420,Android,6,83,498,2,0.333333333,47,实验组2,0
22421,iOS,2,117,234,1,0.5,41,实验组2,0
22422,iOS,4,86,344,3,0.75,87,实验组2,1
22423,iOS,7,179,1253,3,0.428571429,61,实验组2,0
22424,iOS,9,168,1512,5,0.555555556,33,实验组2,0
22425,iOS,2,184,368,1,0.5,15,实验组2,0
22426,iOS,1,110,110,0,0.0,85,实验组2,0
22427,iOS,2,77,154,2,1.0,47,实验组2,1
22428,iOS,2,110,220,1,0.5,66,实验组2,0
22429,iOS,2,247,494,2,1.0,83,实验组2,1
22430,iOS,2,166,332,0,0.0,6,实验组2,0
22431,Android,6,161,966,4,0.666666667,42,实验组2,1
22432,Android,7,206,1442,4,0.571428571,46,实验组2,0
22433,Android,2,126,252,2,1.0,14,实验组2,1
22434,iOS,6,145,870,6,1.0,41,实验组2,1
22435,Android,3,316,948,3,1.0,10,实验组2,1
22436,Android,3,117,351,0,0.0,40,实验组2,0
22437,Android,5,132,660,2,0.4,13,实验组2,0
22438,iOS,3,84,252,3,1.0,76,实验组2,1
22439,iOS,11,95,1045,4,0.363636364,76,实验组2,0
22440,iOS,1,163,163,0,0.0,23,实验组2,0
22441,iOS,2,87,174,0,0.0,53,实验组2,0
22442,Android,2,128,256,2,1.0,74,实验组2,1
22443,Android,4,133,532,0,0.0,34,实验组2,0
22444,Android,7,91,637,3,0.428571429,3,实验组2,0
22445,Android,3,178,534,0,0.0,69,实验组2,0
22446,iOS,1,193,193,0,0.0,61,实验组2,0
22447,iOS,5,214,1070,2,0.4,52,实验组2,0
22448,iOS,5,154,770,3,0.6,11,实验组2,1
22449,Android,1,76,76,0,0.0,67,实验组2,0
22450,iOS,3,181,543,2,0.666666667,9,实验组2,1
22451,iOS,1,276,276,0,0.0,59,实验组2,0
22452,Android,2,147,294,2,1.0,88,实验组2,1
22453,Android,1,167,167,0,0.0,76,实验组2,0
22454,iOS,5,87,435,4,0.8,55,实验组2,1
22455,iOS,3,107,321,3,1.0,7,实验组2,1
22456,iOS,1,195,195,0,0.0,46,实验组2,1
22457,iOS,5,198,990,1,0.2,49,实验组2,0
22458,iOS,1,203,203,0,0.0,26,实验组2,0
22459,iOS,3,159,477,2,0.666666667,42,实验组2,1
22460,Android,2,179,358,1,0.5,3,实验组2,0
22461,Android,2,196,392,2,1.0,7,实验组2,1
22462,Android,4,291,1164,0,0.0,7,实验组2,1
22463,iOS,4,243,972,2,0.5,7,实验组2,0
22464,Android,7,187,1309,1,0.142857143,6,实验组2,0
22465,iOS,3,124,372,0,0.0,6,实验组2,1
22466,iOS,3,138,414,0,0.0,82,实验组2,0
22467,Android,2,181,362,0,0.0,34,实验组2,0
22468,iOS,3,175,525,1,0.333333333,82,实验组2,1
22469,iOS,4,252,1008,1,0.25,84,实验组2,0
22470,Android,3,125,375,1,0.333333333,24,实验组2,0
22471,Android,1,393,393,0,0.0,4,实验组2,0
22472,Android,3,58,174,2,0.666666667,41,实验组2,1
22473,iOS,4,135,540,0,0.0,75,实验组2,0
22474,Android,2,97,194,2,1.0,59,实验组2,1
22475,Android,1,110,110,0,0.0,90,实验组2,1
22476,iOS,8,174,1392,5,0.625,25,实验组2,0
22477,Android,4,132,528,0,0.0,9,实验组2,0
22478,Android,2,134,268,0,0.0,68,实验组2,0
22479,Android,1,147,147,0,0.0,83,实验组2,0
22480,iOS,2,270,540,2,1.0,27,实验组2,1
22481,iOS,7,72,504,4,0.571428571,19,实验组2,0
22482,iOS,3,242,726,1,0.333333333,70,实验组2,1
22483,iOS,2,113,226,2,1.0,14,实验组2,1
22484,Android,4,187,748,1,0.25,39,实验组2,1
22485,iOS,2,149,298,0,0.0,60,实验组2,0
22486,iOS,8,54,432,7,0.875,64,实验组2,1
22487,Android,7,124,868,0,0.0,33,实验组2,0
22488,Android,2,109,218,1,0.5,88,实验组2,0
22489,Android,2,196,392,2,1.0,48,实验组2,1
22490,iOS,1,260,260,0,0.0,38,实验组2,0
22491,iOS,1,156,156,0,0.0,7,实验组2,0
22492,iOS,1,187,187,0,0.0,38,实验组2,0
22493,Android,3,77,231,1,0.333333333,80,实验组2,1
22494,Android,2,150,300,0,0.0,71,实验组2,0
22495,iOS,1,152,152,0,0.0,27,实验组2,0
22496,Android,2,58,116,2,1.0,33,实验组2,1
22497,Android,4,124,496,0,0.0,31,实验组2,0
22498,Android,4,159,636,3,0.75,60,实验组2,1
22499,iOS,1,36,36,0,0.0,56,实验组2,0
22500,Android,2,260,520,1,0.5,89,实验组2,0
22501,Android,1,171,171,0,0.0,81,实验组2,0
22502,iOS,5,183,915,0,0.0,20,实验组2,0
22503,iOS,5,109,545,4,0.8,16,实验组2,1
22504,Android,1,82,82,0,0.0,34,实验组2,0
22505,Android,2,136,272,2,1.0,47,实验组2,1
22506,iOS,2,144,288,1,0.5,65,实验组2,0
22507,iOS,1,156,156,0,0.0,41,实验组2,0
22508,Android,3,214,642,1,0.333333333,32,实验组2,0
22509,Android,2,230,460,2,1.0,74,实验组2,1
22510,Android,5,302,1510,1,0.2,21,实验组2,0
22511,Android,1,159,159,0,0.0,34,实验组2,0
22512,iOS,2,117,234,1,0.5,82,实验组2,1
22513,Android,1,162,162,0,0.0,39,实验组2,0
22514,Android,1,215,215,0,0.0,59,实验组2,0
22515,iOS,1,238,238,0,0.0,33,实验组2,0
22516,Android,5,68,340,2,0.4,20,实验组2,0
22517,iOS,2,137,274,2,1.0,74,实验组2,1
22518,Android,3,278,834,0,0.0,24,实验组2,0
22519,Android,2,101,202,1,0.5,63,实验组2,0
22520,iOS,1,235,235,0,0.0,20,实验组2,0
22521,iOS,2,140,280,2,1.0,13,实验组2,1
22522,Android,4,213,852,3,0.75,88,实验组2,1
22523,Android,1,89,89,0,0.0,17,实验组2,0
22524,Android,5,149,745,4,0.8,15,实验组2,1
22525,iOS,1,152,152,0,0.0,74,实验组2,0
22526,Android,2,120,240,2,1.0,90,实验组2,1
22527,iOS,4,137,548,0,0.0,51,实验组2,0
22528,iOS,2,165,330,2,1.0,37,实验组2,1
22529,Android,3,306,918,2,0.666666667,85,实验组2,0
22530,iOS,2,140,280,0,0.0,86,实验组2,0
22531,Android,3,208,624,1,0.333333333,52,实验组2,0
22532,Android,1,247,247,0,0.0,42,实验组2,0
22533,Android,1,112,112,0,0.0,78,实验组2,0
22534,Android,4,143,572,2,0.5,83,实验组2,0
22535,Android,6,423,2538,5,0.833333333,6,实验组2,1
22536,iOS,1,169,169,0,0.0,69,实验组2,0
22537,iOS,2,273,546,2,1.0,11,实验组2,1
22538,Android,3,217,651,3,1.0,11,实验组2,1
22539,Android,4,119,476,0,0.0,42,实验组2,0
22540,iOS,1,123,123,0,0.0,29,实验组2,0
22541,iOS,1,144,144,0,0.0,43,实验组2,0
22542,iOS,2,129,258,0,0.0,14,实验组2,0
22543,iOS,4,127,508,4,1.0,72,实验组2,1
22544,Android,16,96,1536,6,0.375,61,实验组2,0
22545,Android,2,129,258,0,0.0,20,实验组2,0
22546,iOS,1,128,128,0,0.0,64,实验组2,1
22547,Android,4,201,804,3,0.75,28,实验组2,1
22548,iOS,7,306,2142,3,0.428571429,51,实验组2,1
22549,Android,3,258,774,1,0.333333333,58,实验组2,0
22550,iOS,1,161,161,0,0.0,20,实验组2,0
22551,Android,5,122,610,1,0.2,4,实验组2,0
22552,iOS,4,91,364,2,0.5,7,实验组2,0
22553,iOS,1,134,134,0,0.0,83,实验组2,0
22554,Android,4,72,288,3,0.75,89,实验组2,1
22555,iOS,5,161,805,2,0.4,43,实验组2,0
22556,Android,6,186,1116,0,0.0,81,实验组2,0
22557,Android,3,137,411,1,0.333333333,88,实验组2,0
22558,iOS,2,219,438,0,0.0,5,实验组2,0
22559,Android,6,151,906,4,0.666666667,6,实验组2,1
22560,Android,1,228,228,0,0.0,83,实验组2,0
22561,Android,4,100,400,3,0.75,55,实验组2,1
22562,Android,1,88,88,0,0.0,29,实验组2,1
22563,Android,6,166,996,3,0.5,12,实验组2,0
22564,iOS,2,223,446,0,0.0,78,实验组2,0
22565,Android,7,131,917,3,0.428571429,7,实验组2,0
22566,Android,4,108,432,2,0.5,57,实验组2,0
22567,Android,1,202,202,0,0.0,40,实验组2,1
22568,Android,7,130,910,5,0.714285714,72,实验组2,1
22569,Android,8,87,696,0,0.0,80,实验组2,0
22570,iOS,5,55,275,2,0.4,1,实验组2,0
22571,Android,2,139,278,0,0.0,90,实验组2,0
22572,iOS,2,157,314,0,0.0,43,实验组2,0
22573,iOS,3,106,318,2,0.666666667,58,实验组2,1
22574,iOS,2,214,428,2,1.0,18,实验组2,1
22575,iOS,9,137,1233,6,0.666666667,40,实验组2,1
22576,Android,3,194,582,1,0.333333333,66,实验组2,0
22577,iOS,1,149,149,0,0.0,86,实验组2,0
22578,iOS,3,367,1101,2,0.666666667,33,实验组2,1
22579,Android,2,164,328,2,1.0,45,实验组2,1
22580,Android,3,432,1296,2,0.666666667,62,实验组2,1
22581,Android,2,161,322,1,0.5,63,实验组2,0
22582,iOS,5,102,510,3,0.6,37,实验组2,1
22583,Android,6,144,864,5,0.833333333,68,实验组2,1
22584,Android,3,124,372,2,0.666666667,51,实验组2,1
22585,iOS,2,96,192,1,0.5,90,实验组2,0
22586,Android,3,103,309,0,0.0,47,实验组2,0
22587,Android,3,153,459,1,0.333333333,22,实验组2,0
22588,Android,2,117,234,1,0.5,44,实验组2,0
22589,Android,4,146,584,3,0.75,65,实验组2,1
22590,iOS,4,259,1036,3,0.75,82,实验组2,1
22591,Android,8,165,1320,6,0.75,47,实验组2,1
22592,Android,7,405,2835,3,0.428571429,16,实验组2,0
22593,iOS,2,131,262,2,1.0,67,实验组2,1
22594,Android,5,117,585,3,0.6,71,实验组2,1
22595,iOS,1,158,158,0,0.0,52,实验组2,0
22596,Android,4,181,724,3,0.75,28,实验组2,1
22597,iOS,2,71,142,0,0.0,11,实验组2,0
22598,iOS,1,107,107,0,0.0,46,实验组2,0
22599,iOS,3,121,363,2,0.666666667,76,实验组2,1
22600,iOS,1,281,281,0,0.0,42,实验组2,0
22601,Android,1,157,157,0,0.0,87,实验组2,0
22602,iOS,2,67,134,0,0.0,69,实验组2,0
22603,Android,3,83,249,2,0.666666667,13,实验组2,1
22604,iOS,2,325,650,2,1.0,60,实验组2,1
22605,iOS,1,141,141,0,0.0,49,实验组2,0
22606,iOS,2,63,126,1,0.5,65,实验组2,0
22607,Android,4,234,936,4,1.0,11,实验组2,1
22608,iOS,4,208,832,2,0.5,12,实验组2,0
22609,Android,3,284,852,2,0.666666667,81,实验组2,1
22610,Android,6,125,750,5,0.833333333,36,实验组2,1
22611,Android,4,72,288,3,0.75,71,实验组2,1
22612,Android,2,161,322,1,0.5,27,实验组2,0
22613,Android,2,198,396,0,0.0,49,实验组2,0
22614,Android,1,164,164,0,0.0,62,实验组2,0
22615,Android,3,252,756,0,0.0,69,实验组2,0
22616,Android,6,132,792,6,1.0,42,实验组2,1
22617,Android,4,222,888,2,0.5,37,实验组2,0
22618,iOS,7,140,980,6,0.857142857,59,实验组2,0
22619,iOS,2,199,398,2,1.0,8,实验组2,1
22620,iOS,7,107,749,6,0.857142857,84,实验组2,1
22621,iOS,2,108,216,2,1.0,78,实验组2,1
22622,iOS,8,153,1224,4,0.5,21,实验组2,0
22623,Android,3,130,390,1,0.333333333,86,实验组2,0
22624,Android,4,116,464,2,0.5,15,实验组2,1
22625,Android,8,115,920,4,0.5,27,实验组2,0
22626,Android,2,240,480,2,1.0,86,实验组2,1
22627,Android,3,184,552,0,0.0,77,实验组2,0
22628,Android,7,263,1841,4,0.571428571,15,实验组2,0
22629,Android,2,171,342,1,0.5,58,实验组2,0
22630,iOS,1,178,178,0,0.0,68,实验组2,0
22631,iOS,12,258,3096,10,0.833333333,18,实验组2,1
22632,iOS,2,101,202,2,1.0,82,实验组2,1
22633,iOS,3,120,360,1,0.333333333,3,实验组2,0
22634,Android,6,140,840,3,0.5,79,实验组2,0
22635,Android,2,48,96,1,0.5,66,实验组2,0
22636,Android,1,430,430,0,0.0,55,实验组2,0
22637,iOS,3,314,942,2,0.666666667,42,实验组2,1
22638,Android,1,354,354,0,0.0,66,实验组2,0
22639,Android,2,119,238,2,1.0,82,实验组2,1
22640,Android,3,142,426,1,0.333333333,4,实验组2,0
22641,iOS,2,151,302,1,0.5,55,实验组2,0
22642,Android,1,208,208,0,0.0,71,实验组2,0
22643,iOS,8,109,872,4,0.5,42,实验组2,0
22644,iOS,3,108,324,0,0.0,19,实验组2,0
22645,iOS,7,93,651,4,0.571428571,51,实验组2,0
22646,iOS,2,137,274,1,0.5,75,实验组2,0
22647,Android,1,311,311,0,0.0,43,实验组2,0
22648,iOS,3,354,1062,0,0.0,42,实验组2,0
22649,iOS,2,79,158,2,1.0,15,实验组2,1
22650,Android,1,255,255,0,0.0,5,实验组2,0
22651,Android,8,246,1968,3,0.375,85,实验组2,0
22652,iOS,2,73,146,1,0.5,43,实验组2,0
22653,Android,1,158,158,0,0.0,38,实验组2,0
22654,iOS,7,87,609,6,0.857142857,13,实验组2,1
22655,iOS,2,234,468,2,1.0,52,实验组2,1
22656,iOS,2,93,186,1,0.5,63,实验组2,0
22657,iOS,1,129,129,0,0.0,28,实验组2,0
22658,Android,9,74,666,1,0.111111111,74,实验组2,0
22659,iOS,1,193,193,0,0.0,43,实验组2,0
22660,Android,3,167,501,0,0.0,56,实验组2,0
22661,Android,5,130,650,4,0.8,46,实验组2,1
22662,Android,4,165,660,3,0.75,41,实验组2,1
22663,Android,3,315,945,1,0.333333333,11,实验组2,0
22664,iOS,1,86,86,0,0.0,71,实验组2,0
22665,Android,2,69,138,1,0.5,89,实验组2,0
22666,iOS,3,158,474,1,0.333333333,70,实验组2,0
22667,Android,2,168,336,1,0.5,47,实验组2,0
22668,Android,3,84,252,2,0.666666667,90,实验组2,1
22669,iOS,4,385,1540,1,0.25,90,实验组2,1
22670,iOS,5,86,430,3,0.6,35,实验组2,1
22671,iOS,1,132,132,0,0.0,46,实验组2,0
22672,Android,13,157,2041,11,0.846153846,18,实验组2,0
22673,Android,5,336,1680,0,0.0,31,实验组2,1
22674,iOS,3,81,243,1,0.333333333,21,实验组2,0
22675,iOS,6,186,1116,3,0.5,36,实验组2,0
22676,iOS,14,342,4788,8,0.571428571,29,实验组2,0
22677,iOS,1,165,165,0,0.0,13,实验组2,0
22678,Android,2,75,150,1,0.5,39,实验组2,0
22679,iOS,1,91,91,0,0.0,47,实验组2,0
22680,iOS,3,142,426,0,0.0,77,实验组2,0
22681,iOS,4,298,1192,3,0.75,3,实验组2,1
22682,iOS,3,149,447,2,0.666666667,5,实验组2,1
22683,Android,2,210,420,0,0.0,59,实验组2,0
22684,iOS,1,101,101,0,0.0,90,实验组2,0
22685,Android,4,109,436,0,0.0,8,实验组2,0
22686,iOS,8,96,768,5,0.625,18,实验组2,1
22687,iOS,2,247,494,0,0.0,28,实验组2,1
22688,Android,4,154,616,2,0.5,56,实验组2,0
22689,iOS,1,137,137,0,0.0,36,实验组2,0
22690,Android,4,163,652,2,0.5,86,实验组2,0
22691,Android,2,238,476,2,1.0,23,实验组2,1
22692,iOS,2,87,174,2,1.0,64,实验组2,1
22693,Android,2,232,464,1,0.5,64,实验组2,0
22694,Android,2,124,248,0,0.0,62,实验组2,0
22695,Android,4,380,1520,4,1.0,69,实验组2,1
22696,Android,1,77,77,0,0.0,30,实验组2,0
22697,Android,2,131,262,2,1.0,80,实验组2,1
22698,Android,3,190,570,0,0.0,48,实验组2,0
22699,Android,1,147,147,0,0.0,9,实验组2,0
22700,Android,10,157,1570,6,0.6,29,实验组2,1
22701,iOS,1,134,134,0,0.0,38,实验组2,0
22702,iOS,2,137,274,0,0.0,54,实验组2,0
22703,Android,1,267,267,0,0.0,49,实验组2,0
22704,iOS,10,254,2540,6,0.6,55,实验组2,1
22705,Android,4,225,900,2,0.5,28,实验组2,0
22706,Android,1,121,121,0,0.0,14,实验组2,1
22707,iOS,6,184,1104,4,0.666666667,42,实验组2,0
22708,Android,3,189,567,1,0.333333333,80,实验组2,0
22709,Android,3,204,612,2,0.666666667,81,实验组2,1
22710,Android,2,233,466,0,0.0,90,实验组2,0
22711,Android,2,165,330,0,0.0,70,实验组2,0
22712,iOS,3,120,360,3,1.0,90,实验组2,1
22713,Android,2,342,684,2,1.0,37,实验组2,1
22714,Android,10,167,1670,3,0.3,42,实验组2,0
22715,Android,1,148,148,0,0.0,12,实验组2,0
22716,iOS,8,140,1120,2,0.25,86,实验组2,0
22717,Android,3,135,405,2,0.666666667,85,实验组2,1
22718,iOS,3,219,657,1,0.333333333,75,实验组2,0
22719,iOS,5,87,435,1,0.2,26,实验组2,0
22720,Android,2,142,284,1,0.5,57,实验组2,0
22721,Android,5,147,735,2,0.4,50,实验组2,0
22722,iOS,1,262,262,0,0.0,54,实验组2,0
22723,Android,2,123,246,1,0.5,32,实验组2,0
22724,iOS,1,161,161,0,0.0,3,实验组2,1
22725,iOS,1,174,174,0,0.0,34,实验组2,0
22726,Android,2,182,364,0,0.0,64,实验组2,0
22727,Android,4,113,452,4,1.0,3,实验组2,1
22728,iOS,4,136,544,3,0.75,59,实验组2,1
22729,iOS,3,103,309,2,0.666666667,7,实验组2,1
22730,iOS,2,77,154,1,0.5,76,实验组2,0
22731,iOS,4,124,496,2,0.5,33,实验组2,1
22732,Android,3,115,345,0,0.0,85,实验组2,0
22733,Android,5,172,860,0,0.0,48,实验组2,0
22734,Android,5,107,535,3,0.6,12,实验组2,1
22735,Android,3,84,252,2,0.666666667,48,实验组2,1
22736,Android,1,111,111,0,0.0,12,实验组2,1
22737,iOS,2,121,242,2,1.0,37,实验组2,1
22738,Android,2,110,220,1,0.5,54,实验组2,0
22739,Android,2,155,310,0,0.0,31,实验组2,0
22740,Android,3,116,348,1,0.333333333,56,实验组2,0
22741,Android,4,76,304,3,0.75,52,实验组2,1
22742,Android,3,124,372,0,0.0,26,实验组2,0
22743,iOS,3,457,1371,0,0.0,33,实验组2,0
22744,iOS,3,89,267,1,0.333333333,4,实验组2,0
22745,iOS,2,166,332,1,0.5,50,实验组2,0
22746,Android,1,186,186,0,0.0,25,实验组2,0
22747,iOS,1,186,186,0,0.0,68,实验组2,0
22748,iOS,2,211,422,0,0.0,83,实验组2,0
22749,Android,4,92,368,2,0.5,28,实验组2,0
22750,Android,2,156,312,1,0.5,62,实验组2,0
22751,Android,2,129,258,0,0.0,41,实验组2,0
22752,iOS,4,151,604,1,0.25,88,实验组2,1
22753,iOS,4,115,460,3,0.75,37,实验组2,1
22754,Android,1,255,255,0,0.0,10,实验组2,1
22755,Android,5,161,805,0,0.0,34,实验组2,0
22756,iOS,6,149,894,3,0.5,30,实验组2,0
22757,iOS,1,267,267,0,0.0,63,实验组2,0
22758,Android,2,218,436,0,0.0,79,实验组2,0
22759,Android,6,315,1890,1,0.166666667,19,实验组2,0
22760,iOS,2,55,110,0,0.0,60,实验组2,0
22761,Android,1,165,165,0,0.0,68,实验组2,1
22762,iOS,1,175,175,0,0.0,5,实验组2,0
22763,iOS,2,72,144,2,1.0,51,实验组2,1
22764,iOS,1,135,135,0,0.0,37,实验组2,1
22765,iOS,2,213,426,1,0.5,33,实验组2,0
22766,Android,3,114,342,2,0.666666667,37,实验组2,1
22767,Android,8,160,1280,4,0.5,70,实验组2,0
22768,iOS,2,236,472,1,0.5,59,实验组2,0
22769,iOS,6,104,624,4,0.666666667,15,实验组2,1
22770,iOS,7,146,1022,5,0.714285714,8,实验组2,1
22771,iOS,7,185,1295,1,0.142857143,62,实验组2,0
22772,iOS,3,139,417,2,0.666666667,79,实验组2,1
22773,Android,1,72,72,0,0.0,78,实验组2,0
22774,Android,4,123,492,3,0.75,28,实验组2,1
22775,Android,6,166,996,4,0.666666667,31,实验组2,1
22776,Android,3,145,435,2,0.666666667,59,实验组2,1
22777,iOS,9,150,1350,5,0.555555556,10,实验组2,0
22778,iOS,5,217,1085,4,0.8,54,实验组2,1
22779,iOS,4,69,276,2,0.5,56,实验组2,0
22780,iOS,6,65,390,0,0.0,62,实验组2,0
22781,iOS,3,120,360,0,0.0,80,实验组2,0
22782,Android,1,227,227,0,0.0,45,实验组2,0
22783,iOS,2,153,306,1,0.5,30,实验组2,1
22784,Android,6,157,942,0,0.0,49,实验组2,0
22785,Android,2,90,180,0,0.0,6,实验组2,0
22786,Android,2,128,256,2,1.0,24,实验组2,1
22787,Android,1,177,177,0,0.0,37,实验组2,0
22788,iOS,9,109,981,8,0.888888889,45,实验组2,1
22789,Android,9,139,1251,6,0.666666667,85,实验组2,1
22790,Android,1,128,128,0,0.0,4,实验组2,0
22791,Android,3,98,294,2,0.666666667,31,实验组2,1
22792,iOS,2,125,250,2,1.0,37,实验组2,1
22793,iOS,4,185,740,2,0.5,2,实验组2,0
22794,iOS,4,152,608,2,0.5,41,实验组2,0
22795,Android,5,112,560,0,0.0,24,实验组2,0
22796,Android,3,127,381,2,0.666666667,64,实验组2,1
22797,iOS,21,318,6678,13,0.619047619,72,实验组2,1
22798,Android,1,105,105,0,0.0,24,实验组2,0
22799,iOS,1,192,192,0,0.0,12,实验组2,0
22800,iOS,2,145,290,1,0.5,32,实验组2,0
22801,Android,1,136,136,0,0.0,31,实验组2,0
22802,Android,1,136,136,0,0.0,11,实验组2,1
22803,Android,1,56,56,0,0.0,37,实验组2,0
22804,Android,1,156,156,0,0.0,25,实验组2,1
22805,iOS,1,229,229,0,0.0,68,实验组2,0
22806,iOS,4,303,1212,0,0.0,47,实验组2,0
22807,iOS,2,106,212,1,0.5,12,实验组2,0
22808,iOS,2,175,350,0,0.0,36,实验组2,0
22809,iOS,5,429,2145,4,0.8,44,实验组2,1
22810,Android,2,261,522,2,1.0,26,实验组2,1
22811,iOS,2,103,206,2,1.0,57,实验组2,1
22812,iOS,4,95,380,3,0.75,70,实验组2,1
22813,iOS,1,208,208,0,0.0,5,实验组2,0
22814,Android,1,142,142,0,0.0,81,实验组2,0
22815,Android,3,216,648,2,0.666666667,55,实验组2,0
22816,Android,4,158,632,4,1.0,12,实验组2,1
22817,Android,12,172,2064,7,0.583333333,71,实验组2,0
22818,iOS,3,101,303,0,0.0,76,实验组2,0
22819,iOS,5,120,600,3,0.6,6,实验组2,1
22820,Android,2,285,570,2,1.0,20,实验组2,1
22821,Android,3,101,303,2,0.666666667,68,实验组2,1
22822,iOS,9,94,846,7,0.777777778,32,实验组2,1
22823,iOS,1,107,107,0,0.0,52,实验组2,0
22824,Android,4,128,512,3,0.75,16,实验组2,1
22825,Android,12,72,864,1,0.083333333,33,实验组2,1
22826,Android,3,79,237,0,0.0,32,实验组2,0
22827,Android,9,132,1188,1,0.111111111,1,实验组2,0
22828,iOS,2,166,332,1,0.5,66,实验组2,0
22829,iOS,3,112,336,1,0.333333333,41,实验组2,0
22830,iOS,3,58,174,1,0.333333333,90,实验组2,1
22831,Android,1,104,104,0,0.0,76,实验组2,1
22832,Android,1,70,70,0,0.0,56,实验组2,0
22833,iOS,1,304,304,0,0.0,82,实验组2,0
22834,iOS,5,188,940,2,0.4,42,实验组2,0
22835,iOS,5,171,855,0,0.0,59,实验组2,0
22836,iOS,3,157,471,3,1.0,42,实验组2,1
22837,Android,5,158,790,2,0.4,87,实验组2,0
22838,iOS,2,140,280,1,0.5,4,实验组2,0
22839,iOS,6,189,1134,3,0.5,86,实验组2,0
22840,iOS,3,146,438,1,0.333333333,20,实验组2,0
22841,iOS,3,308,924,2,0.666666667,32,实验组2,1
22842,iOS,2,169,338,0,0.0,61,实验组2,0
22843,iOS,4,72,288,2,0.5,13,实验组2,0
22844,iOS,2,77,154,1,0.5,60,实验组2,0
22845,Android,5,104,520,3,0.6,23,实验组2,1
22846,Android,1,208,208,0,0.0,5,实验组2,0
22847,Android,1,148,148,0,0.0,49,实验组2,0
22848,Android,4,136,544,1,0.25,55,实验组2,0
22849,iOS,3,166,498,1,0.333333333,85,实验组2,1
22850,Android,2,134,268,0,0.0,52,实验组2,0
22851,Android,5,131,655,0,0.0,56,实验组2,0
22852,iOS,2,315,630,0,0.0,68,实验组2,0
22853,iOS,2,220,440,1,0.5,39,实验组2,0
22854,Android,7,125,875,1,0.142857143,70,实验组2,0
22855,Android,8,90,720,4,0.5,23,实验组2,0
22856,iOS,8,101,808,2,0.25,88,实验组2,0
22857,Android,2,172,344,0,0.0,35,实验组2,0
22858,iOS,6,79,474,3,0.5,57,实验组2,0
22859,iOS,1,351,351,0,0.0,56,实验组2,0
22860,iOS,1,175,175,0,0.0,13,实验组2,0
22861,iOS,1,123,123,0,0.0,56,实验组2,0
